OBJECTID,FACILITYID,SUBTYPE,OWNER,LIFECYCLESTATUS,INSTALLDATE,DIAMETER_FT,RIM_ELEV,INVERT1,INVERT2,INVERT3,INVERT4,INVERT5,INVERT6,DEPTH,COMMENTS,GROUNDELEVATION,ENABLED,x,y
10713,23648STMH,1,DPUB,ACT,1/1/1899 12:00:00 AM,,,5231.21,5237.58,,,,,12.04,,5243.25,1,3143555.37017123,1694261.03187788
10714,1459777STMH,1,DDWD,ACT,3/23/1937 12:00:00 AM,,,,,,,,,0,,5304.05075109,1,3148333.2963109,1694261.11685146
10715,23647STMH,1,DPUB,ACT,1/1/1899 12:00:00 AM,,,,,,,,,,,5237.04,1,3143755.26839347,1694261.35766463
10716,23646STMH,1,PRIV,ACT,2/4/2000 12:00:00 AM,,,,,,,,,,,5220,1,3139377.9087099,1694261.37439688
10717,23644STMH,1,DPUB,ACT,1/1/1899 12:00:00 AM,,,5234.15,5235.53,,,,,9.55,inverts from JBG May 2012,5243.7,1,3144208.28914098,1694261.61258538
10718,715806STMH,1,DPUB,ACT,7/7/2007 12:00:00 AM,,,5206.54,5206.57,,,,,10.78,,5217.32,1,3141603.59782806,1694262.10339805
10719,23642STMH,1,DPUB,ACT,1/1/1899 12:00:00 AM,,,5232.75,5232.74,,,,,11.19,,5243.93,1,3143944.81296189,1694262.42065462
10720,23643STMH,1,DPUB,ACT,1/1/1899 12:00:00 AM,,,5233.3,,,,,,9.8,,5243.1,1,3144106.80574815,1694262.59683537
10721,600241STMH,1,DPUB,ACT,7/7/2007 12:00:00 AM,,,5205.77,5205.57,,,,,12.42,,5217.99,1,3141515.93068056,1694262.65129721
10722,23638STMH,1,DPUB,ACT,1/1/1899 12:00:00 AM,,,5239.11,,,,,,6.89,,5246,1,3144337.91125706,1694264.08600563
10723,715807STMH,1,DPUB,ACT,7/7/2007 12:00:00 AM,,,5209.51,5209.53,5210.51,,,,8.61,,5218.12,1,3141932.08700047,1694264.3917793
10724,808969STMH,1,DPUB,ACT,10/15/2012 12:00:00 AM,4,,5240.23,5240.45,,,,,8.89,,5249.12,1,3144492.18391439,1694264.51185779
10725,23636STMH,1,DPUB,ACT,1/1/1899 12:00:00 AM,,,5242.11,5241.61,,,,,8.13,,5249.74,1,3144529.77865548,1694264.61553213
10726,600247STMH,1,DPUB,ACT,7/7/2007 12:00:00 AM,,,5213.42,5213.22,5213.42,,,,8.78,,5222,1,3142309.05967173,1694264.93410105
10727,23635STMH,1,DPUB,ACT,1/1/1899 12:00:00 AM,,,5252.93,,,,,,7.24,Tap Manhole,5260.17,1,3144700.38395731,1694265.01907463
10728,23631STMH,1,DPUB,ACT,1/1/1899 12:00:00 AM,,,5263.41,,,,,,6.54,,5269.95,1,3144851.92696132,1694265.47018921
10729,23633STMH,1,DPUB,ACT,1/1/1899 12:00:00 AM,,,5267.73,5267.26,,,,,7.98,,5275.24,1,3145045.60767631,1694265.47018921
10730,600243STMH,1,DPUB,ACT,7/7/2007 12:00:00 AM,,,5212.54,5212.34,,,,,9.66,,5222,1,3142253.55158064,1694265.83961105
10731,1435080STMH,1,PRIV,ACT,3/22/2005 12:00:00 AM,,,5322.34,,,,,,7.3,,5329.64,1,3164387.06243165,1694271.78677763
10732,1435079STMH,1,PRIV,ACT,3/22/2005 12:00:00 AM,,,5322.38,,,,,,7.1,,5329.48,1,3164380.11723556,1694271.7933393
10733,23618STMH,1,DPUB,ACT,6/1/1901 12:00:00 AM,,,5296.95,,,,,,7.05,,5304,1,3148218.77423023,1694272.17096321
10734,23624STMH,1,DPUB,ACT,,,,5241.95,5242.86,,,,,,,5248.54,1,3133484.38932897,1694272.1791653
10735,23619STMH,1,DPUB,ACT,12/1/1901 12:00:00 AM,,,5272.52,,,,,,7.48,,5280,1,3145270.67218681,1694273.47706297
10736,23620STMH,1,DPUB,ACT,12/1/1901 12:00:00 AM,,,5279.01,,,,,,6.53,,5285.54,1,3145597.67218898,1694273.47706297
10737,815245STMH,1,DPUB,ACT,6/27/2011 12:00:00 AM,,5210.59,5206.74,5206.82,5206.82,5206.72,,,3.87,,5210.88,1,3134243.46130164,1694275.56990655
10738,1435078STMH,1,PRIV,ACT,3/22/2005 12:00:00 AM,,,5321.83,,,,,,6.17,Access Point,5328,1,3164287.46683031,1694276.84877539
10739,23607STMH,1,DPUB,ACT,6/1/1901 12:00:00 AM,,,5299.95,5298.45,,,,,6.45,,5304.9,1,3148546.98321947,1694277.97147655
10740,23611STMH,1,DPUB,ACT,3/1/1901 12:00:00 AM,,,5294.66,,,,,,9.34,,5304,1,3148870.08198273,1694278.44161996
10741,23605STMH,1,DPUB,ACT,3/1/1901 12:00:00 AM,,,5306.71,,,,,,7.29,,5314,1,3149843.14696573,1694278.57777455
10742,23612STMH,1,DPUB,ACT,,,,5298.08,5297.49,,,,,5304,,5304,1,3148712.75388531,1694278.85730155
10743,23604STMH,1,DPUB,ACT,3/1/1901 12:00:00 AM,,,5297.15,5296.66,,,,,10.14,,5306.8,1,3149197.91498847,1694279.0945058
10744,23601STMH,1,DPUB,ACT,3/1/1901 12:00:00 AM,,,5305.24,,,,,,7.31,,5312.55,1,3149652.61486648,1694279.64732622
10745,23610STMH,1,DPUB,ACT,6/1/1901 12:00:00 AM,,,5295.11,5294.86,,,,,9.14,,5304,1,3148846.58104548,1694279.75395329
10746,23598STMH,1,DPUB,ACT,3/1/1901 12:00:00 AM,,,5304.12,,,,,,7.01,,5311.13,1,3149501.69981398,1694280.02101313
10747,23596STMH,1,DPUB,ACT,6/1/1901 12:00:00 AM,,,5278.51,,,,,,9.49,,5288,1,3146921.28076223,1694280.30021206
10748,23608STMH,1,DPUB,ACT,3/1/1901 12:00:00 AM,,,5295.01,,,,,,9.44,,5304.45,1,3149017.4996669,1694280.37534313
10749,23594STMH,1,DPUB,ACT,6/1/1901 12:00:00 AM,,,5279.91,,,,,,8.09,,5288,1,3147069.09837998,1694280.60467339
10750,23593STMH,1,DPUB,ACT,12/1/1901 12:00:00 AM,,,5283.41,,,,,,6.59,,5290,1,3146248.16367015,1694280.70244221
10751,23590STMH,1,DPUB,ACT,6/1/1901 12:00:00 AM,,,,,,,,,,,5293.12,1,3147406.1367479,1694280.79561788
10752,23589STMH,1,DPUB,ACT,6/1/1901 12:00:00 AM,,,5281.61,,,,,,8.2,,5289.81,1,3147249.90805773,1694281.05742837
10753,23588STMH,1,DPUB,ACT,6/1/1901 12:00:00 AM,,,5289.22,,,,,,8.28,,5297.5,1,3147575.90937422,1694281.19653572
10754,23587STMH,1,DPUB,ACT,12/1/1901 12:00:00 AM,,,5280.97,,,,,,8.12,,5289.09,1,3146574.55639006,1694281.43177147
10755,23586STMH,1,DPUB,ACT,6/1/1901 12:00:00 AM,,,,,,,,,,,5300,1,3147721.55540839,1694281.65224347
10756,23582STMH,1,DPUB,ACT,2/1/1900 12:00:00 AM,,,5314.06,,,,,,-0.06,,5314,1,3150544.39982831,1694282.17553638
10757,23581STMH,1,DPUB,ACT,3/1/1901 12:00:00 AM,,,5308.53,,,,,,7.47,,5316,1,3150348.17515515,1694282.2027673
10758,23580STMH,1,DPUB,ACT,,,,,,,,,,,,5228.58,1,3142624.7939484,1694282.42094271
10759,23585STMH,1,DPUB,ACT,6/1/1901 12:00:00 AM,,,5298.45,5298.96,,,,,5.55,,5304,1,3148704.20272131,1694282.57186104
10760,23577STMH,1,DPUB,ACT,12/1/1901 12:00:00 AM,,,5265.84,,,,,,14.16,,5280,1,3145242.82184881,1694282.76641446
10761,471628STMH,1,PRIV,ACT,3/22/2005 12:00:00 AM,,,5318.4,5318.44,5321.23,,,,9.6,Access Point,5328,1,3164280.40680507,1694282.80873722
10762,23575STMH,1,DPUB,ACT,12/1/1901 12:00:00 AM,,,5306.31,,,,,,7.69,,5314,1,3150514.41202739,1694282.85893397
10763,23574STMH,1,DPUB,ACT,2/1/1900 12:00:00 AM,,,5306.3,,,,,,9.7,,5316,1,3150702.51302914,1694283.09777863
10764,23571STMH,1,DPUB,ACT,6/1/1901 12:00:00 AM,,,5294.92,,,,,,7.35,,5302.27,1,3148036.06396572,1694283.50000879
10765,23572STMH,1,DPUB,ACT,3/1/1901 12:00:00 AM,,,5310.46,,,,,,7.54,Tap Manhole,5318,1,3150194.10426906,1694283.50000879
10766,1459778STMH,1,DDWD,ACT,3/23/1937 12:00:00 AM,,,,,,,,,0,,5304.9094229,1,3148387.80834098,1694283.55250213
10767,1459779STMH,1,DDWD,ACT,3/23/1937 12:00:00 AM,,,,,,,,,0,,5304,1,3148852.92978606,1694283.65322371
10768,23570STMH,1,DPUB,ACT,2/1/1900 12:00:00 AM,,,5309.14,,,,,,8.86,,5318,1,3150906.51130882,1694283.66962788
10769,23569STMH,1,DPUB,ACT,6/1/1901 12:00:00 AM,,,5293.12,,,,,,8.88,,5302,1,3147899.29160148,1694284.50000679
10770,23568STMH,1,DPUB,ACT,2/1/1900 12:00:00 AM,,,5310.56,,,,,,8.12,,5318.68,1,3151056.28495939,1694284.76542622
10771,23565STMH,1,DPUB,ACT,,,,5239.99,,,,,,,,5242.75,1,3144103.08987631,1694284.9153603
10772,23562STMH,1,DPUB,ACT,2/1/1900 12:00:00 AM,,,5313.85,,,,,,8.58,,5322.43,1,3151403.4102494,1694285.69357397
10773,23560STMH,1,DPUB,ACT,2/1/1900 12:00:00 AM,,,5315.49,,,,,,8.51,,5324,1,3151576.23470689,1694285.9192953
10774,23559STMH,1,DPUB,ACT,2/1/1900 12:00:00 AM,,,5312.42,,,,,,8.48,,5320.9,1,3151254.50536348,1694285.93733989
10775,23557STMH,1,DPUB,ACT,2/1/1900 12:00:00 AM,,,5317.13,,,,,,8.87,,5326,1,3151747.7560174,1694286.50754872
10776,23556STMH,1,DPUB,ACT,12/1/1901 12:00:00 AM,,,5278.17,,,,,,9.83,,5288,1,3146897.7657174,1694286.89403088
10777,23554STMH,1,DPUB,ACT,2/1/1900 12:00:00 AM,,,5319.08,,,,,,8.92,,5328,1,3151947.21263948,1694287.17683871
10778,23553STMH,1,DPUB,ACT,2/1/1900 12:00:00 AM,,,5320.2,,,,,,9.8,Tap Manhole,5330,1,3152097.98038256,1694287.66010547
10779,23563STMH,1,DPUB,ACT,12/1/1901 12:00:00 AM,,,5294.66,5293.66,,,,,10.34,,5304,1,3148854.42059673,1694287.77198188
10780,1459780STMH,1,DDWD,ACT,3/23/1937 12:00:00 AM,,,,,,,,,0,,5307.02636456,1,3149191.00194456,1694287.98523605
10781,23551STMH,1,DPUB,ACT,,,,5321.58,,,,,,8.99,,5330.57,1,3152278.52464089,1694288.08956654
10782,23550STMH,1,DPUB,ACT,2/1/1900 12:00:00 AM,,,5322.65,,,,,,9.35,,5332,1,3152421.53911865,1694288.15879214
10783,23547STMH,1,DPUB,ACT,,,,5324.02,,,,,,7.98,,5332,1,3152604.27956681,1694288.86646788
10784,23544STMH,1,DPUB,ACT,,,,5324.88,,,,,,9.12,,5334,1,3152744.99778931,1694289.4921228
10785,23542STMH,1,DPUB,ACT,2/1/1900 12:00:00 AM,,,5325.62,,,,,,8.04,,5333.66,1,3152879.72488207,1694289.61088896
10786,23538STMH,1,DPUB,ACT,3/1/1901 12:00:00 AM,,,5303.56,,,,,,10.44,,5314,1,3150521.85722248,1694291.22309047
10787,1503363STMH,1,PRIV,ACT,8/1/2019 12:00:00 AM,4,5219.79,5212.89,5212.96,5212.69,,,,7.1,,5217.90903942,1,3133891.60898697,1694297.79689622
10788,23513STMH,1,DPUB,ACT,,,,5313.04,5313.06,5315.62,5315.62,,,12.28,inverts from JBG May 2012,5325.32,1,3163876.24947689,1694297.87662047
10789,23511STMH,1,DPUB,ACT,,,,5317.97,5317.47,,,,,,,5322,1,3161811.93700448,1694298.82117239
10790,1636986STMH,1,DPUB,ACT,3/4/2021 12:00:00 AM,,5295.24,5280.09,5289.22,5278.42,,,,16.82,,5296,1,3156630.16718431,1694304.86742014
10791,1636996STMH,1,DPUB,ACT,3/4/2021 12:00:00 AM,,5294.7,5273.4,5288.54,5286.53,5273.36,,,21.34,,5295.85355561,1,3156715.99640898,1694307.03736331
10792,719360STMH,1,PRIV,ACT,2/25/2010 12:00:00 AM,4,5223.12,5214.08,5213.93,,,,,9.04,,5218.70112657,1,3142029.24264607,1694311.66629104
10793,719170STMH,1,PRIV,ACT,2/25/2010 12:00:00 AM,4,5224.17,5219.79,5215.77,5215.7,5215.58,,,8.59,,5220.65000634,1,3142176.60750881,1694312.57376955
10794,719359STMH,1,PRIV,ACT,2/25/2010 12:00:00 AM,4,5222.93,5215.32,5214.65,5214.35,,,,8.58,,5220.00438327,1,3142106.75266165,1694312.82344097
10795,718599STMH,1,PRIV,ACT,2/25/2010 12:00:00 AM,4,5222.15,5214.2,5215.71,5214.2,,,,7.95,,5222.09666637,1,3142308.82476406,1694315.79095471
10796,1636984STMH,1,DPUB,ACT,3/4/2021 12:00:00 AM,,5294.59,5273.24,5278.09,5276.48,5272.09,,,22.5,,5294.82312169,1,3156669.27307723,1694316.41267264
10797,1503365STMH,1,PRIV,ACT,8/1/2019 12:00:00 AM,6,5219.4,5212.59,5210.51,5210.6,,,,8.8,,5217.95281639,1,3133890.30288723,1694317.5314368
10798,23479STMH,1,DPUB,ACT,7/1/1930 12:00:00 AM,,,5292,5292.73,,,,,6.87,,5298.87,1,3157297.01427582,1694328.40969588
10799,23476STMH,1,DPUB,ACT,,,,5289.1,5279.55,,,,,16.45,,5296,1,3156816.09102505,1694329.57898489
10800,23474STMH,1,DPUB,ACT,,,,5290.73,5290.47,,,,,5.7,,5296.17,1,3156971.51919189,1694329.89492913
10801,23472STMH,1,DPUB,ACT,,,,,,,,,,0,,5324.86,1,3163568.89543281,1694330.54978347
10802,23471STMH,1,DPUB,ACT,,,,5310.78,5310.91,5312.1,,,,,,5324.85,1,3163628.89203198,1694331.17150138
10803,1503287STMH,1,PRIV,ACT,8/1/2019 12:00:00 AM,6,5219.08,5210.54,5210.65,5209.7,5209.07,,,10.01,,5218.0536113,1,3133889.15131474,1694333.14984389
10804,23465STMH,1,DPUB,ACT,,,,,,,,,,,,5324,1,3163877.29737507,1694333.42412154
10805,835198STMH,1,DPUB,ACT,6/7/2013 12:00:00 AM,5,,5314.56,5314.99,5314.69,,,,3.34,Flat Top,5317.9,1,3160512.9392744,1694334.06454022
10806,407552STMH,1,PRIV,ACT,8/20/2003 12:00:00 AM,,,5287.18,5287.03,,,,,,,5296.07,1,3156971.58940172,1694343.89457305
10807,23451STMH,1,DPUB,ACT,,,,5314.26,5312.26,,,,,11.74,,5324,1,3163849.81941165,1694350.32927147
10808,1504183STMH,1,PRIV,ACT,8/1/2019 12:00:00 AM,,,,,,,,,0,Perimeter Drain MH - (Sheet C520 not provided w/ Asbuilt),5216.02901088,1,3133981.93295331,1694350.44114788
10809,23455STMH,1,DPUB,ACT,8/1/1933 12:00:00 AM,,,5311.26,,,,,,13.02,,5324.28,1,3163567.94202265,1694350.60748613
10810,23445STMH,1,DPUB,ACT,,,,5320.16,,,,,,5327.57,,5327.57,1,3164182.71507131,1694355.96541505
10811,471627STMH,1,DPUB,ACT,3/22/2005 12:00:00 AM,,,5321.4,5321.44,5321.37,,,,6.79,,5328.16,1,3164278.53508964,1694356.38076855
10812,23442STMH,1,DPUB,ACT,,,,5323.91,,,,,,9.43,,5333.34,1,3164512.77018549,1694358.46475388
10813,1503285STMH,1,PRIV,ACT,8/1/2019 12:00:00 AM,4,5218.93,5209.53,5215.62,5209.43,,,,9.5,,5218.31248976,1,3133888.44396706,1694358.9900153
10814,23441STMH,1,DPUB,ACT,,,,5332.66,,,,,,7.12,,5339.78,1,3164816.64785856,1694360.9112713
10815,23443STMH,1,DPUB,ACT,7/1/1942 12:00:00 AM,,,5339.02,,,,,,7.94,,5346.96,1,3165135.42543623,1694363.11500704
10816,23439STMH,1,DPUB,ACT,,,,,,,,,,0,,5324.48,1,3163271.63159165,1694366.00903013
10817,1503281STMH,1,PRIV,ACT,8/1/2019 12:00:00 AM,4,5211.6,5207.41,5207.38,,,,,4.22,,5211.13775985,1,3134236.4819849,1694375.80723888
10818,23435STMH,1,DPUB,ACT,,,,5309.86,,,,,,14.19,,5324.05,1,3163255.34356648,1694378.02541029
10819,719358STMH,1,PRIV,ACT,2/25/2010 12:00:00 AM,4,5225.22,5216.14,5220.02,5215.9,,,,9.32,,5220.99595892,1,3142207.63894281,1694378.45552754
10820,23429STMH,1,PRIV,ACT,2/4/2000 12:00:00 AM,,,,,,,,,,,5220,1,3139553.15376623,1694379.94929096
10821,23409STMH,1,PRIV,ACT,,,,,,,,,,,,5218.2,1,3139449.60377648,1694448.74541321
10822,1423688STMH,1,PRIV,ACT,9/6/2017 12:00:00 AM,4,5195.02,5190.12,5190.01,,,,,5.01,,5195.84501984,1,3135813.2032409,1694449.69094938
10823,719357STMH,1,PRIV,ACT,2/25/2010 12:00:00 AM,4,5223.74,5218.22,5216.42,,,,,7.32,,5220,1,3142242.11886072,1694453.35071896
10824,719177STMH,1,PRIV,ACT,2/25/2010 12:00:00 AM,4,5224.24,5218.52,5217.34,,,,,6.9,,5220.52287372,1,3142296.16107547,1694458.79624613
10825,874105STMH,1,PRIV,ACT,3/26/2015 12:00:00 AM,4,,5203.96,5203.59,5203.99,5201.51,,,6.16,,5207.67,1,3138252.54777165,1694461.80706689
10826,23403STMH,1,PRIV,ACT,2/4/2000 12:00:00 AM,,,,,,,,,,,5219.41,1,3139373.78240581,1694463.67386104
10827,23397STMH,1,PRIV,ACT,2/4/2000 12:00:00 AM,,,,,,,,,,,5218,1,3139282.79374264,1694481.5744158
10828,407551STMH,1,DPUB,ACT,12/30/1899 12:00:00 AM,,,5331.51,,,,,,5334,,5334,1,3172718.68914106,1694488.23713213
10829,1633606STMH,1,PRIV,ACT,9/24/2021 12:00:00 AM,4,5293.82,5287.13,,,,,,6.69,,5295.28981114,1,3156569.18338239,1694489.46383572
10830,773347STMH,1,DPUB,ACT,,5,,5343.13,5343.14,,,,,9.18,,5352.31,1,3170741.08515665,1694493.48416889
10831,23388STMH,1,DPUB,ACT,,,,5350.69,,,,,,8,,5356,1,3168734.09277956,1694494.10162172
10832,1675999STMH,1,DPUB,ACT,2/28/2025 12:00:00 AM,5,5190.94,5186.24,5184.06,5182.5,,,,8.44,,5182.04680102,1,3135505.83180839,1694511.78925039
10833,873822STMH,1,PRIV,ACT,3/26/2015 12:00:00 AM,4,,5195.37,5195.67,5195.35,5195.11,5193.09,,15.98,,5209.07,1,3138261.71573231,1694520.10485055
10834,873823STMH,1,PRIV,ACT,3/26/2015 12:00:00 AM,4,,5196.66,5197.04,5199.06,,,,13.33,,5209.99,1,3138301.61591499,1694520.10485055
10835,23375STMH,1,DPUB,ACT,,,,5297.81,,,,,,6.03,,5303.84,1,3155741.2499989,1694521.44080588
10836,1423682STMH,1,PRIV,ACT,9/6/2017 12:00:00 AM,4,5195.82,5188.82,5188.57,,,,,7.52,,5195.82,1,3135740.06952889,1694524.5605503
10837,23370STMH,1,DPUB,ACT,,,,5333.19,,,,,,0.81,,5334,1,3173015.53139515,1694531.45194072
10838,773343STMH,1,DPUB,ACT,,5,,5343.11,5343.13,5343.89,,,,9.31,,5352.42,1,3170739.45130165,1694533.14058563
10839,23368STMH,1,DPUB,ACT,,,,5331.91,,,,,,2.09,,5334,1,3172561.55362856,1694534.60843046
10840,407546STMH,1,DPUB,ACT,6/10/2003 12:00:00 AM,6,,5328.36,5328.26,,,,,5340,,5340,1,3171718.27677181,1694534.62680313
10841,407547STMH,1,DPUB,ACT,6/10/2003 12:00:00 AM,,,,,,,,,5342.49,,5342.49,1,3171372.40541631,1694534.86531971
10842,407548STMH,1,DPUB,ACT,6/10/2003 12:00:00 AM,,,,,,,,,5342,,5342,1,3171404.78920981,1694535.25508271
10843,407545STMH,1,DPUB,ACT,6/10/2003 12:00:00 AM,6,,5328.71,5328.61,,,,,5340.77,,5340.77,1,3171674.86905023,1694536.99326822
10844,407550STMH,1,DPUB,ACT,12/30/1899 12:00:00 AM,,,5331.55,,,,,,5334,,5334,1,3172748.6116534,1694538.23211089
10845,407543STMH,1,DPUB,ACT,6/10/2003 12:00:00 AM,6,,5326.68,5326.58,,,,,5334,,5334,1,3172046.53956673,1694540.09135914
10846,407541STMH,1,DPUB,ACT,6/10/2003 12:00:00 AM,6,,5323.98,5323.97,,,,,10.03,,5334,1,3172406.84986973,1694542.40237813
10847,407540STMH,1,DPUB,ACT,6/10/2003 12:00:00 AM,6,,5324.88,5324.28,,,,,9.72,,5334,1,3172370.58222573,1694542.78886029
10848,407542STMH,1,DPUB,ACT,6/10/2003 12:00:00 AM,6,,5323.65,5323.54,,,,,5334,,5334,1,3172571.35610239,1694543.19535555
10849,407544STMH,1,DPUB,ACT,6/10/2003 12:00:00 AM,,,5323.43,5323.33,5326.76,,,,5334,,5334,1,3172706.73804948,1694543.48439696
10850,1633561STMH,1,PRIV,ACT,9/24/2021 12:00:00 AM,,,,,,,,,0,Missing info in AB,5294.77419284,1,3156569.16008848,1694544.02146938
10851,873824STMH,1,PRIV,ACT,3/26/2015 12:00:00 AM,4,,5201.26,5199.79,5199.77,5198.75,,,4.99,,5203.74,1,3138352.38615465,1694545.1923988
10852,407549STMH,1,DPUB,ACT,12/30/1899 12:00:00 AM,,,5330.39,,,,,,5334,,5334,1,3172983.83854514,1694545.78262071
10853,1633450STMH,1,PRIV,ACT,9/24/2021 12:00:00 AM,6,5295.49,5281.21,5280.88,,,,,14.61,,5294.5162671,1,3156586.60591973,1694546.87120122
10854,23366STMH,1,DPUB,ACT,12/1/1901 12:00:00 AM,,,5292.35,,,,,,9.65,,5302,1,3148850.8759844,1694547.19961263
10855,407539STMH,1,DPUB,ACT,12/30/1899 12:00:00 AM,,,5324.85,,,,,,5334,,5334,1,3172704.28628273,1694550.56115447
10856,23365STMH,1,NDPUB,ACT,,,,,,,,,,9.46,,5334,1,3173055.78722015,1694550.91253172
10857,1633453STMH,1,PRIV,ACT,9/24/2021 12:00:00 AM,4,5295.75,5282.36,,,,,,13.39,,5294.72046702,1,3156568.42124481,1694551.96272646
10858,23362STMH,1,DPUB,ACT,12/1/1901 12:00:00 AM,,,5275.21,,,,,,,,5284,1,3146902.99995889,1694554.67925647
10859,1684193STMH,1,PRIV,ACT,1/29/2025 12:00:00 AM,,,,,,,,,0,Access MH,5191.5622508,1,3134918.54525331,1694559.67924647
10860,407538STMH,1,PRIV,ABND,8/20/2003 12:00:00 AM,,,5283.28,5284.28,,,,,15,,5294.8,0,3156768.03206606,1694567.37017597
10861,23357STMH,1,DPUB,ACT,12/1/1901 12:00:00 AM,,,5297.98,,,,,,10.67,,5308.65,1,3150520.59377356,1694567.50206546
10862,1676001STMH,1,PRIV,ACT,2/28/2025 12:00:00 AM,5,5196.93,5188.22,5188.01,,,,,8.92,W/ onyx duckbill valve,5196,1,3135457.91031632,1694567.86590989
10863,873821STMH,1,PRIV,ACT,3/26/2015 12:00:00 AM,4,,5192.16,5192.34,5192.34,5194.01,,,3.93,,5196.09,1,3138130.25274065,1694567.95350814
10864,1636982STMH,1,DPUB,ACT,3/4/2021 12:00:00 AM,,5293.06,5270.94,5270.82,5284.85,,,,22.24,,5294,1,3156675.94497989,1694568.78913638
10865,407537STMH,1,PRIV,ACT,2/16/2004 12:00:00 AM,,,5299.82,,,,,,8.66,,5308.48,1,3154787.38674915,1694569.43677288
10866,23355STMH,1,DPUB,ACT,12/1/1901 12:00:00 AM,,,5262.61,,,,,,16.58,,5279.19,1,3145226.88356048,1694571.3773858
