OBJECTID,FACILITYID,SUBTYPE,UNITTYPE,OWNER,LIFECYCLESTATUS,INSTALLDATE,DIAMETER_INCHES,FLAPGATE,TRASH_RACK,INVERT1,INVERT2,INVERT3,GROUNDELEVATION,ENABLED,x,y
1040,1503067STOF,2,Headwall,DPUB,ACT,12/21/2021 12:00:00 AM,24,,,5239.93,,,,1,3140765.82981856,1676643.54775597
1041,1503066STOF,2,Headwall,DPUB,ACT,12/21/2021 12:00:00 AM,24,,,5239.93,,,,1,3140774.55650714,1676654.70357355
1042,38339STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3165650.46672899,1676670.5116128
1043,38328STOF,2,Headwall,DPUB,ACT,,,,,5234.76,,,,1,3140999.31622823,1676737.27197796
1044,617782STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3165369.62641139,1676872.30976564
1045,617781STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3165362.23830281,1676876.53154196
1046,617780STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3165354.3980954,1676880.75331829
1047,38296STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3165349.12087497,1676883.61781389
1048,1502971STOF,2,Headwall,DPUB,ACT,12/21/2021 12:00:00 AM,36,,,5242.84,,,,1,3140524.63345057,1676891.92488389
1049,38289STOF,2,Headwall,DPUB,ACT,,,,,5389.11,,,,1,3165572.79562448,1676909.81789272
1050,859268STOF,1,Flaired End Section,PRIV,ACT,2/7/2014 12:00:00 AM,,,,5314.39,,,,1,3150019.23880515,1676915.39071621
1051,38153STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3141440.00399515,1677063.43700805
1052,38085STOF,2,Headwall,DPUB,ACT,,,,,5231.73,,,,1,3141624.23853481,1677133.97262813
1053,1503104STOF,2,Headwall,DPUB,ACT,12/21/2021 12:00:00 AM,24,,,5247.01,,,,1,3140131.2477544,1677137.32695213
1054,1502967STOF,2,Headwall,DPUB,ACT,12/21/2021 12:00:00 AM,168,,,5246.2,,,,1,3140162.92190364,1677140.32694614
1055,1503051STOF,2,Headwall,DPUB,ACT,12/21/2021 12:00:00 AM,96,,,5245.12,,,,1,3140180.51307581,1677143.22392197
1056,1502966STOF,2,Headwall,DPUB,ACT,12/21/2021 12:00:00 AM,96,,,5245.12,,,,1,3140188.81686498,1677150.15861939
1057,720138STOF,2,Headwall,DPUB,ACT,3/14/2006 12:00:00 AM,,,,5231.8,,,,1,3142153.53439222,1677153.33249755
1058,720139STOF,2,Headwall,DPUB,ACT,3/14/2006 12:00:00 AM,,,,5226.12,,,5233.57,1,3142088.67658231,1677236.7388268
1059,37946STOF,3,Other,PRIV,ACT,3/11/2002 12:00:00 AM,,,,5433.41,,,,1,3125787.8551814,1677455.02251096
1060,37932STOF,2,Headwall,DPUB,ACT,,,,,5232.35,,,,1,3142349.73839614,1677480.5946383
1061,1444980STOF,1,Flared End Section,PRIV,ACT,,,,,,,,,1,3155048.44692256,1677496.08509289
1062,37914STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3164314.18003148,1677561.43404354
1063,37913STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3139734.60353456,1677572.04589896
1064,37910STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3139953.68839823,1677589.33162555
1065,1613385STOF,1,Flaired End Section,PRIV,ACT,12/13/2018 12:00:00 AM,18,,,5459.61,,,,1,3170147.37374565,1677704.69753654
1066,698850STOF,3,Other,FDST,ACT,,,,,,,,,1,3142363.97261964,1677716.88583238
1067,37809STOF,2,Headwall,DPUB,ACT,,,,,5234.78,,,,1,3142510.99430723,1677727.49112613
1068,37732STOF,2,Headwall,DDWD,ACT,,,,,,,,,1,3149685.79885523,1677760.35949871
1069,618043STOF,1,Flaired End Section,DPUB,ACT,,,,,,,,,1,3164108.4399574,1677846.93576913
1070,1443287STOF,2,Headwall,PRIV,ACT,6/6/2013 12:00:00 AM,,,,5258.75,,,,1,3143920.76904672,1677879.98229097
1071,37684STOF,2,Headwall,PRIV,ABND,,,,,,,,,0,3158456.78328173,1677918.97007388
1072,37672STOF,1,Flaired End Section,DPUB,ACT,,,,,5377.1,,,,1,3164152.65837289,1677997.29307997
1073,746227STOF,1,Flaired End Section,PRIV,ACT,4/14/2010 12:00:00 AM,15,,,5406.04,,,,1,3155535.90001589,1678141.18649296
1074,622933STOF,1,Flared End Section,PRIV,ACT,4/1/2008 12:00:00 AM,,,,5410.19,,,,1,3155632.96970364,1678156.27963863
1075,48279STOF,1,Flared End Section,PRIV,ACT,3/15/2004 12:00:00 AM,,,,5409.76,,,,1,3155615.31357098,1678160.18481454
1076,746241STOF,1,Flaired End Section,PRIV,ACT,4/14/2010 12:00:00 AM,,,,5405.5,,,,1,3155424.03475407,1678188.48823564
1077,37631STOF,2,Headwall,DPUB,ACT,,,,,5237.29,,,,1,3142536.8256204,1678221.64991471
1078,746210STOF,2,Headwall,PRIV,ACT,4/14/2010 12:00:00 AM,,,,5403.02,,,,1,3155286.26239181,1678256.62884738
1079,1444361STOF,1,Flared End Section,DPUB,ACT,,,,,5374.5,,,,1,3163339.3017319,1678270.00119597
1080,698940STOF,3,Other,FDST,ACT,,,,,,,,,1,3142713.49685498,1678350.76907904
1081,1444362STOF,1,Flared End Section,DPUB,ACT,,,,,,,,,1,3163291.15648697,1678355.49708797
1082,630366STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3163357.53988439,1678360.7326418
1083,630365STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3163351.68622155,1678361.6105928
1084,37551STOF,2,Headwall,FDST,ACT,,,,,5236.46,,,,1,3142746.04436207,1678366.17587239
1085,630362STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3163300.71552297,1678395.78211237
1086,555648STOF,1,Flaired End Section,PRIV,ACT,3/19/2001 12:00:00 AM,,,,5359.1,,,,1,3133920.04790647,1678406.80243155
1087,555649STOF,1,Flaired End Section,PRIV,ACT,3/19/2001 12:00:00 AM,,,,5359.1,,,,1,3133968.34505399,1678425.65902114
1088,555646STOF,1,Flaired End Section,PRIV,ACT,3/19/2001 12:00:00 AM,,,,5359,,,,1,3133939.15121473,1678432.59339046
1089,698930STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3142762.63192731,1678465.3603853
1090,37430STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3130625.69622748,1678568.81719938
1091,37426STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3130665.43204039,1678576.60327305
1092,692736STOF,2,Headwall,PRIV,ACT,8/9/2006 12:00:00 AM,,,,5388.42,,,,1,3164557.49745823,1678583.39394188
1093,37419STOF,2,Headwall,DPUB,ACT,,,,,5369.76,,,,1,3162965.12859572,1678601.31319739
1094,1631801STOF,1,Flaired End Section,DOTH,ACT,10/2/2000 12:00:00 AM,15,,,5378.3,,,,1,3132592.6998394,1678630.17370397
1095,37414STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3130282.06535307,1678638.73241389
1096,37412STOF,2,Headwall,DPUB,ACT,,,,,5369.49,,,,1,3163005.80075848,1678645.57163905
1097,1622230STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3139981.92423415,1678668.1946253
1098,682707STOF,1,Flaired End Section,DPUB,ACT,4/6/2009 12:00:00 AM,,,,5396.16,,,,1,3130221.12420198,1678669.59094797
1099,1622231STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3140080.88236956,1678704.99999788
1100,1430141STOF,3,Other,DPKS,ACT,8/1/1988 12:00:00 AM,,,,5397.5,,,,1,3130335.46058747,1678728.84246989
1101,898180STOF,2,Headwall,DPUB,ACT,4/20/2016 12:00:00 AM,,,,5270.41,,,,1,3139299.06011431,1678740.97761622
1102,898163STOF,2,Headwall,PRIV,ACT,4/20/2016 12:00:00 AM,,,,,,,,1,3139357.77981314,1678757.53073272
1103,592200STOF,3,Other,DPUB,ACT,,,,,,,,,1,3142848.24986631,1678781.75017247
1104,37310STOF,2,Headwall,DPUB,ACT,,,,,5236.4,,,,1,3142685.42243606,1678801.81870188
1105,614956STOF,3,Other,DPUB,ACT,,,,,,,,,1,3162981.13217264,1678805.36134571
1106,625433STOF,3,Other,PRIV,ACT,1/28/2008 12:00:00 AM,,,,5395.29,,,5400.4,1,3167931.52155006,1678862.33564122
1107,591727STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3162678.99990289,1678865.00000596
1108,37269STOF,2,Headwall,DPUB,ACT,,,,,5224.72,,,,1,3142747.9059069,1678948.42470787
1109,37250STOF,2,Headwall,DPUB,ACT,,,,,5225,,,,1,3142880.64711122,1678982.21269804
1110,37221STOF,2,Headwall,DPUB,ACT,,,,,5368.53,,,,1,3162531.20197015,1679000.38096879
1111,591728STOF,1,Flared End Section,DPUB,ACT,,,,,,,,,1,3162715.00015898,1679014.00003605
1112,619881STOF,2,Headwall,DPUB,ACT,,,,,5224,,,,1,3142941.5492204,1679054.73420654
1113,36956STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3130840.56259565,1679066.16495797
1114,36942STOF,2,Headwall,DPUB,ACT,,,,,5232.41,,,,1,3142927.84977272,1679069.74106629
1115,1439192STOF,2,Headwall,PRIV,ACT,2/2/1998 12:00:00 AM,24,1,,5229.9,,,,1,3141541.54841147,1679113.05134714
1116,623266STOF,2,Headwall,FDST,ACT,,,,,,,,,1,3142940.13583739,1679158.26812021
1117,623267STOF,2,Headwall,FDST,ACT,,,,,,,,,1,3142953.58987872,1679175.86749446
1118,1427987STOF,3,Other,DPUB,ACT,,,,,,,,,1,3153462.19254914,1679226.14101596
1119,900402STOF,3,Other,PRIV,ACT,11/16/2016 12:00:00 AM,,,,5398.01,,,,1,3157971.39973806,1679304.28882554
1120,899385STOF,1,Flaired End Section,PRIV,ACT,9/1/2016 12:00:00 AM,,,,5474.03,,,,1,3177857.85077873,1679308.55850205
1121,1457424STOF,2,Headwall,DPUB,ACT,8/15/2019 12:00:00 AM,,,,,,,,1,3162069.99882431,1679332.58798155
1122,1634062STOF,2,Headwall,PRIV,ACT,12/20/2021 12:00:00 AM,6,,,5466.26,5466.26,,,1,3126305.90762298,1679335.04926272
1123,617791STOF,2,Headwall,DPUB,ACT,,,1,,5363.89,,,,1,3162056.41879898,1679337.74709196
1124,36749STOF,2,Headwall,DPUB,ACT,,,1,,5363.84,,,,1,3162053.05233589,1679340.97215113
1125,36733STOF,2,Headwall,DPUB,ACT,,,,,5477.01,,,,1,3175095.24213073,1679372.63252088
1126,709500STOF,3,Other,NDPUB,ACT,,,,,,,,,1,3162269.10439722,1679384.82803455
1127,36708STOF,2,Headwall,PRIV,ACT,,,,,,,,,1,3167112.82174389,1679423.78136872
1128,36695STOF,2,Headwall,PRIV,ACT,,,,,,,,,1,3167175.93119773,1679458.77506514
1129,614310STOF,3,Other,PRIV,ACT,12/13/2007 12:00:00 AM,,,,5404.41,,,,1,3131243.76881023,1679483.41740429
1130,900414STOF,3,Other,PRIV,ACT,11/16/2016 12:00:00 AM,,,,5398.16,,,,1,3157961.13893181,1679492.48726805
1131,1612491STOF,1,Flaired End Section,PRIV,ACT,5/2/2019 12:00:00 AM,15,,0,5263.24,,,,1,3144975.27415556,1679534.51014988
1132,636775STOF,2,Headwall,PRIV,ACT,1/8/2009 12:00:00 AM,,,,5257.09,,,,1,3144899.63126223,1679573.60160713
1133,36660STOF,2,Headwall,PRIV,ACT,,,,,,,,,1,3167109.35390306,1679587.9250693
1134,1478990STOF,2,Headwall,PRIV,ACT,10/29/2018 12:00:00 AM,,,,5235.88,,,,1,3143116.3126504,1679600.77346879
1135,36640STOF,2,Headwall,PRIV,ACT,,,,,,,,,1,3167500.46106048,1679626.79933538
1136,614339STOF,3,Other,PRIV,ACT,12/13/2007 12:00:00 AM,,,,,,,,1,3131367.67571464,1679640.45088288
1137,636637STOF,1,Flared End Section,PRIV,ACT,1/8/2009 12:00:00 AM,,,,5256.1,,,,1,3144876.20348756,1679658.17886581
1138,618036STOF,2,Headwall,PRIV,ACT,,,,,,,,,1,3161725.34400181,1679659.21528105
1139,618035STOF,2,Headwall,PRIV,ACT,,,,,,,,,1,3161719.07432932,1679669.66473521
1140,1463944STOF,1,Flaired End Section,PRIV,ACT,7/24/2018 12:00:00 AM,,,,5424.48,,,,1,3168453.58448231,1679700.85660197
1141,1463993STOF,3,Other,PRIV,ACT,7/24/2018 12:00:00 AM,,,,5423.49,,,,1,3168355.52037399,1679707.21157613
1142,1463981STOF,1,Flaired End Section,PRIV,ACT,7/24/2018 12:00:00 AM,,,,5423.76,,,,1,3168352.39866106,1679716.86838096
1143,36458STOF,2,Headwall,PRIV,ACT,,,,,,,,,1,3173013.39622881,1679737.78270921
1144,36454STOF,2,Headwall,PRIV,ACT,,,,,,,,,1,3173002.24041122,1679740.61472455
1145,36438STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3142219.49128132,1679755.60058697
1146,36437STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3141919.15493973,1679755.77972047
1147,36410STOF,2,Headwall,PRIV,ACT,,4,,,,,,,1,3171969.44063956,1679791.57754913
1148,698855STOF,3,Other,PRIV,ABND,,,,,,,,,0,3142784.49999382,1679794.37511572
1149,1444383STOF,2,Headwall,PRIV,ACT,1/8/2009 12:00:00 AM,,,,5257.08,,,,1,3144794.37884806,1679801.20646688
1150,36397STOF,2,Headwall,PRIV,ACT,,,,,,,,,1,3173036.12452981,1679814.06011571
1151,621893STOF,1,Flaired End Section,DPUB,ACT,,,,,,,,,1,3142765.26315564,1679843.51445313
1152,636606STOF,2,Headwall,PRIV,ACT,1/8/2009 12:00:00 AM,,,,5257.62,,,,1,3144737.3979909,1679918.51528738
1153,36340STOF,2,Headwall,PRIV,ACT,,,,,,,,,1,3173057.53229539,1679954.77341697
1154,628090STOF,1,Flared End Section,FDST,ACT,,,,,5256.75,,,,1,3143583.9413083,1679983.8396318
1155,628096STOF,1,Flared End Section,FDST,ACT,,,,,5255.86,,,,1,3143480.81881115,1680019.27525647
1156,1685058STOF,1,Flaired End Section,PRIV,ACT,7/10/2025 12:00:00 AM,12,,,5223.18,,,,1,3142302.82936923,1680037.2548793
1157,36289STOF,2,Headwall,PRIV,ACT,,,,,,,,,1,3173004.19021048,1680124.65529504
1158,592183STOF,3,Other,DPUB,ACT,,,,,,,,,1,3142829.61079597,1680129.91381471
1159,698845STOF,3,Other,FDST,ACT,,,,,,,,,1,3142821.2010359,1680139.28682746
1160,628097STOF,1,Flared End Section,FDST,ACT,,,,,5255.62,,,,1,3143464.17973681,1680144.1365553
1161,628099STOF,1,Flared End Section,FDST,ACT,,,,,5255.87,,,,1,3143535.07985748,1680147.9042643
1162,1685053STOF,1,Flaired End Section,PRIV,ACT,7/10/2025 12:00:00 AM,24,,,5228.02,,,,1,3142455.0383824,1680150.24513888
1163,36270STOF,2,Headwall,PRIV,ACT,7/6/1994 12:00:00 AM,,,,,,,,1,3172108.44397047,1680175.30053496
1164,36269STOF,2,Headwall,PRIV,ACT,,,,,,,,,1,3173010.65574872,1680176.85040063
1165,36266STOF,2,Headwall,PRIV,ACT,12/12/1996 12:00:00 AM,,,,,,,,1,3168059.78901006,1680183.87991413
1166,687383STOF,1,Flared End Section,NDPUB,ACT,8/8/2003 12:00:00 AM,,,,,,,,1,3173807.80704156,1680244.3765123
1167,36242STOF,2,Headwall,PRIV,ACT,7/6/1994 12:00:00 AM,,,,,,,,1,3172284.85733156,1680251.44572388
1168,36241STOF,2,Headwall,PRIV,ACT,7/6/1994 12:00:00 AM,,,,,,,,1,3172245.11692548,1680255.53626688
1169,618015STOF,3,Other,PRIV,ACT,,,,,,,,,1,3161362.04551581,1680262.69012396
1170,36239STOF,2,Headwall,PRIV,ACT,9/14/1994 12:00:00 AM,,,,,,,,1,3171667.79622974,1680264.2524568
1171,1430906STOF,2,Headwall,DPKS,ACT,,,,,5397.75,,,5402.3,1,3130709.05498464,1680264.97259971
1172,1430360STOF,2,Headwall,DPKS,ACT,,,,,5398.9,,,5401.75,1,3130660.77260089,1680266.25212471
1173,1430341STOF,2,Headwall,DPKS,ACT,,,,,5400.25,,,5403.4,1,3130380.52217714,1680267.58643964
1174,1430340STOF,2,Headwall,DPKS,ACT,,,,,5400.5,,,5403.5,1,3130317.33168674,1680269.60940146
1175,36232STOF,2,Headwall,DPUB,ACT,,,,,5226.41,,,,1,3142086.95775373,1680270.62317896
1176,1430925STOF,2,Headwall,DPKS,ACT,,,,,,,,,1,3130054.41128081,1680271.42665505
1177,1430905STOF,2,Headwall,DPKS,ACT,,,,,,,,,1,3130763.01419431,1680272.10841222
1178,1430926STOF,2,Headwall,DPKS,ACT,,,,,,,,,1,3130001.53441806,1680273.12940755
1179,1430917STOF,2,Headwall,DPKS,ACT,,,,,,,,,1,3129791.90918115,1680273.6362963
1180,36218STOF,2,Headwall,PRIV,ACT,9/14/1994 12:00:00 AM,,,,,,,,1,3171659.36251956,1680280.43385488
1181,36217STOF,2,Headwall,PRIV,ACT,7/6/1994 12:00:00 AM,,,,,,,,1,3172211.52348873,1680280.75537655
1182,36216STOF,2,Headwall,PRIV,ACT,7/6/1994 12:00:00 AM,,,,,,,,1,3172500.60525964,1680282.40038638
1183,36223STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3126673.3274918,1680301.3704928
1184,36185STOF,2,Headwall,PRIV,ACT,7/6/1994 12:00:00 AM,,,,,,,,1,3172533.35486606,1680318.07583997
1185,36120STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3126685.31959382,1680359.65646547
1186,36019STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3136257.92282389,1680407.01496655
1187,36015STOF,2,Headwall,PRIV,ACT,,,,,,,,,1,3161248.78721215,1680408.18589596
1188,35935STOF,1,Flared End Section,DPUB,ACT,,,,,5461.25,,,,1,3177106.46940748,1680424.32923639
1189,35966STOF,2,Headwall,PRIV,ACT,,,,,,,,,1,3161234.72424814,1680463.45514238
1190,35944STOF,2,Headwall,DPUB,ACT,,,,,5225.91,,,,1,3142445.14043631,1680519.63383579
1191,628103STOF,1,Flared End Section,FDST,ACT,,,,,5253.69,,,,1,3143373.2038689,1680526.14891464
1192,1439103STOF,2,Headwall,DPUB,ACT,4/28/1992 12:00:00 AM,,,,,,,,1,3177123.89358523,1680658.56531647
1193,35872STOF,1,Flared End Section,DPKS,ACT,,,,,5345.91,,,5345.91,1,3135627.40013482,1680765.28131038
1194,698829STOF,3,Other,FDST,ACT,,,,,,,,,1,3142453.2411419,1680777.90169196
1195,35847STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3126232.79753298,1680876.41396213
1196,35843STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3126170.60736865,1680889.79156005
1197,727873STOF,2,Headwall,PRIV,ACT,10/18/1991 12:00:00 AM,,,,5352.63,,,,1,3159899.8538864,1680909.96540421
1198,634437STOF,3,Other,PRIV,ACT,10/20/2008 12:00:00 AM,,,,5402.53,,,,1,3127860.76310906,1680919.50606754
1199,634426STOF,3,Other,PRIV,ACT,10/20/2008 12:00:00 AM,,,,5403.19,,,,1,3127898.77451597,1680941.60772938
1200,592400STOF,3,Other,DPUB,ACT,,,,,,,,,1,3171876.53990673,1680982.71591488
1201,698920STOF,3,Other,FDST,ACT,,,,,,,,,1,3142131.24998797,1681018.3749643
1202,815144STOF,2,Headwall,DPUB,ACT,1/28/2013 12:00:00 AM,,,,5357.24,,,,1,3161058.50642473,1681036.28372113
1203,1684171STOF,2,Headwall,DPUB,ACT,1/28/2013 12:00:00 AM,,,,5358.57,,,,1,3161119.2018414,1681060.3965338
1204,815139STOF,1,Flaired End Section,DPUB,ACT,1/28/2013 12:00:00 AM,,,,5359.58,,,,1,3161189.46613656,1681070.51757655
1205,1481774STOF,3,Other,PRIV,ACT,4/10/2018 12:00:00 AM,,,,5395.24,,,,1,3128299.44136555,1681136.7782708
1206,35619STOF,2,Headwall,PRIV,ACT,,,,,,,,,1,3143525.45979798,1681144.88520996
1207,1481755STOF,3,Other,PRIV,ACT,4/10/2018 12:00:00 AM,,,,5396.22,,,,1,3128304.64968848,1681156.94620946
1208,35608STOF,2,Headwall,PRIV,ACT,,,,,,,,,1,3143543.97583707,1681169.69585589
1209,592140STOF,1,Flaired End Section,DPUB,ACT,,,,,5353.6,,,,1,3160699.35819289,1681173.66139913
1210,35574STOF,2,Headwall,DPUB,ACT,,,,,5218.07,,,,1,3141958.40125231,1681273.60936196
1211,1481720STOF,3,Other,PRIV,ACT,4/10/2018 12:00:00 AM,,,,,,,,1,3128358.50981697,1681329.67027347
1212,35501STOF,2,Headwall,PRIV,ACT,12/5/1995 12:00:00 AM,,,,,,,,1,3171107.22353198,1681406.57103831
1213,35495STOF,2,Headwall,DPUB,ACT,,,,,5223,,,,1,3141999.61803339,1681416.56380047
1214,35479STOF,2,Headwall,DPUB,ACT,,,,,5218.45,,,,1,3141797.38976331,1681460.96134947
1215,1662237STOF,1,Flaired End Section,PRIV,ACT,12/19/2023 12:00:00 AM,,,,,,,,1,3140606.91084506,1681464.83535747
1216,1662027STOF,2,Headwall,DPUB,ACT,7/15/2021 12:00:00 AM,81,,,5464.86,5464.84,,,1,3171316.17226106,1681482.77790688
1217,35462STOF,2,Headwall,DPUB,ACT,,,,,5223,,,,1,3141926.41411155,1681497.1495973
1218,1442302STOF,2,Headwall,DDWD,ACT,,,,,,,,,1,3149264.29707356,1681504.03672263
1219,35456STOF,2,Headwall,DPUB,ACT,,,,,5220.1,,,,1,3141914.52305923,1681512.67450063
1220,35448STOF,2,Headwall,DPUB,ACT,12/5/1995 12:00:00 AM,,,,5459.41,,,,1,3171224.17605397,1681529.7735478
1221,1662028STOF,2,Headwall,DPUB,ACT,7/15/2021 12:00:00 AM,81,,,5463.69,5464.2,,,1,3171252.33643073,1681532.00910763
1222,1623807STOF,1,Flaired End Section,PRIV,ACT,10/30/2019 12:00:00 AM,18,,,5354.91,,,,1,3133817.81287473,1681556.71378264
1223,35383STOF,2,Headwall,PRIV,ACT,,,,,5346.3,,,,1,3159969.08111015,1681633.73331363
1224,1662108STOF,1,Flaired End Section,PRIV,ACT,12/19/2023 12:00:00 AM,24,,,5226.17,,,,1,3140569.73867531,1681638.11027338
1225,1481270STOF,1,Flaired End Section,PRIV,ACT,4/10/2018 12:00:00 AM,,,,5385.25,,,,1,3128334.10894714,1681664.44781913
1226,35154STOF,2,Headwall,NDPUB,ACT,,,,,5342.91,,,,1,3160160.00001964,1681709.99989338
1227,35158STOF,2,Headwall,NDPUB,ACT,,,,,,,,,1,3160151.67654547,1681717.84042889
1228,412739STOF,1,Flared End Section,PRIV,ACT,7/20/2004 12:00:00 AM,,,,5380.83,,,,1,3128921.30856015,1681724.80432571
1229,628112STOF,1,Flared End Section,FDST,ACT,,,,,5250.33,,,,1,3143281.09709772,1681728.79152246
1230,628114STOF,1,Flared End Section,FDST,ACT,,,,,5252.63,,,,1,3143310.78142156,1681733.13206497
1231,1442303STOF,2,Headwall,DDWD,ACT,,,,,,,,,1,3149343.01738857,1681770.52273822
1232,412729STOF,3,Other,PRIV,ACT,7/20/2004 12:00:00 AM,,,,5380.05,,,,1,3128946.80260365,1681779.1510018
1233,35079STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3159590.99984531,1681786.00006947
1234,35070STOF,2,Headwall,DPUB,ACT,,,,,5217.52,,,,1,3141537.91324815,1681800.16244271
1235,709256STOF,3,Other,FDST,ACT,,,,,,,,,1,3141711.25017181,1681814.25001296
1236,35045STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3125755.4143014,1681816.48032346
1237,592081STOF,3,Other,DPUB,ACT,,,,,,,,,1,3164075.41377673,1681840.35068254
1238,592080STOF,3,Other,DPUB,ACT,,,,,,,,,1,3164056.27536356,1681852.24567188
1239,35019STOF,1,Flared End Section,PRIV,ACT,,,,,,,,,1,3172640.84677707,1681888.30891997
1240,35018STOF,1,Flared End Section,PRIV,ACT,,,,,,,,,1,3172630.67028823,1681888.37748939
1241,35010STOF,1,Flared End Section,PRIV,ACT,,,,,,,,,1,3174868.46863414,1681908.54280338
1242,35008STOF,2,Headwall,NDPUB,ACT,,,,,,,,,1,3159720.09604381,1681920.77375005
1243,1661990STOF,2,Headwall,PRIV,ACT,7/15/2021 12:00:00 AM,24,,1,5460.06,,,,1,3171791.34289865,1681921.48765938
1244,34997STOF,2,Headwall,NDPUB,ACT,,,,,,,,,1,3159315.98891239,1681951.34258655
1245,412730STOF,3,Other,PRIV,ACT,7/20/2004 12:00:00 AM,,,,5379.58,,,,1,3129004.14041547,1681957.49939838
1246,709602STOF,2,Headwall,NDPUB,ACT,,,,,,,,,1,3159085.48084323,1682037.47299172
1247,34918STOF,2,Headwall,PRIV,ACT,,,,,5455.26,,,,1,3172329.42778048,1682053.17932513
1248,34907STOF,2,Headwall,NDPUB,ACT,,,,,,,,,1,3159373.99995123,1682056.99985555
1249,34878STOF,2,Headwall,NDPUB,ACT,,,,,,,,,1,3159209.45861365,1682149.7841188
1250,709718STOF,2,Headwall,NDPUB,ACT,,,,,,,,,1,3158724.9054489,1682190.46218705
1251,34850STOF,2,Headwall,PRIV,ACT,,,,,5450.61,,,,1,3172342.57342348,1682193.79616988
1252,48271STOF,1,Flared End Section,DPUB,ACT,7/1/2003 12:00:00 AM,,,,5239.04,,,,1,3142702.81675823,1682209.02776672
1253,34828STOF,2,Headwall,DPUB,ACT,,,,,5354.66,,,,1,3126741.38706698,1682222.66947171
1254,34787STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3126875.98686339,1682252.22715539
1255,1446069STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3126957.26425989,1682269.80717272
1256,1441862STOF,2,Headwall,PRIV,ACT,,,,,,,,,1,3174232.09753156,1682272.25959563
1257,34758STOF,2,Headwall,NDPUB,ACT,,,,,,,,,1,3158537.99998282,1682279.00006771
1258,48270STOF,3,Other,DPUB,ACT,7/1/2003 12:00:00 AM,,,,5238,5237.5,,,1,3142703.10317498,1682284.68903272
1259,747850STOF,1,Flaired End Section,DOTH,ACT,11/10/2011 12:00:00 AM,,,,5390.26,,,,1,3164146.64493348,1682288.45542938
1260,34739STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3126869.73884439,1682298.68998897
1261,34681STOF,2,Headwall,DPUB,ACT,,,,,5219.48,,,,1,3141406.3121334,1682333.42384338
1262,34586STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3127061.16103373,1682364.76564422
1263,34582STOF,2,Headwall,PRIV,ACT,,,,,5447.5,,,,1,3172890.89155257,1682372.12947462
1264,34554STOF,2,Headwall,NDPUB,ACT,,,,,,,,,1,3158350.00003073,1682379.99986571
1265,1417356STOF,1,Flared End Section,CDOT,ACT,8/11/2014 12:00:00 AM,,,,,,,5222.51,1,3141651.81065814,1682403.3977848
1266,34525STOF,2,Headwall,NDPUB,ACT,,,,,,,,,1,3158273.99985464,1682409.00013579
1267,34517STOF,2,Headwall,NDPUB,ACT,,,,,,,,,1,3158195.00001265,1682454.00004579
1268,874492STOF,1,Flaired End Section,PRIV,ACT,8/26/2015 12:00:00 AM,12,,,5369.05,,,,1,3163068.21598798,1682458.29367238
1269,874491STOF,1,Flaired End Section,PRIV,ACT,8/26/2015 12:00:00 AM,15,,,5369.1,,,,1,3163069.92956723,1682463.08631371
1270,709495STOF,1,Flaired End Section,NDPUB,ACT,,,,,,,,,1,3158652.77271914,1682469.74246839
1271,1442304STOF,2,Headwall,DPKS,ACT,,,,,,,,,1,3149336.39305797,1682471.71031222
1272,34494STOF,2,Headwall,PRIV,ACT,,,,,5445.75,,,,1,3172888.47587498,1682530.97594172
1273,1446082STOF,2,Headwall,DPUB,ACT,,,,,,,,,1,3127221.71484648,1682533.92377047
